,beer/beerId,beer/brewerId,beer/name,beer/style,beer_ratingcount,beer_average,beer_stdv
656,31973,1386,Mt. Takhoma Blonde Ale,American Blonde Ale,3,3.8333333333333335,1.0408329997330663
657,32084,2188,Black Night Black Lager,Schwarzbier,1,4.5,
658,32134,14,Aestas Ale,English Pale Mild Ale,4,4.625,0.47871355387816905
659,32179,1463,Christian Firtal GuldÃ¸l,Euro Pale Lager,1,2.5,
660,32222,765,Trafalgar Korruptor,American Strong Ale,13,2.769230769230769,0.6329621044272917
661,32264,1386,Braveheart Beir,Scottish Gruit / Ancient Herbed Ale,1,3.5,
662,32283,14003,Chocolate Nutter,English Stout,1,5.0,
663,32306,1454,Farmhouse Ale,Saison / Farmhouse Ale,2,5.0,0.0
664,32368,1463,Harboe Red Beer,American Amber / Red Lager,1,2.0,
665,32371,2446,Whiskey River IPA,American IPA,8,4.3125,0.5303300858899107
666,32374,1386,Puget Sound Vanilla Porter,American Porter,8,3.625,0.9161253813129043
667,32486,14,Alt-erior Motive,Altbier,2,4.0,0.0
668,32508,860,LupÃ©,American Double / Imperial IPA,2,4.0,0.0
669,32625,5246,Bibb City Blonde,American Blonde Ale,1,4.0,
670,32661,765,White Oak Weissbier,Kristalweizen,5,3.1,1.02469507659596
671,32676,1386,One Hop Wonder IPA,American IPA,3,3.0,1.0
672,32710,765,Strawberry Anti-Social,Fruit / Vegetable Beer,4,3.25,0.6454972243679028
673,32711,765,Debau Cherry Bitter Ale,Fruit / Vegetable Beer,4,2.625,0.6291528696058958
674,32759,3965,Brockway Brown,American Brown Ale,2,4.25,0.3535533905932738
675,32780,12224,Aiko,Euro Strong Lager,20,2.9,0.954215025971334
676,32844,1315,Weltenburger Kloster Oktober-Festbier,MÃ¤rzen / Oktoberfest,4,3.75,0.5
677,32923,13831,Taps Wine Barrel Lager,American Pale Lager,6,3.4166666666666665,0.7359800721939871
678,33040,5510,Kiper Lager,Euro Pale Lager,1,4.5,
679,33116,1413,British Mild Ale,English Dark Mild Ale,1,4.0,
680,33227,365,Pike Tandem Double Ale,American Strong Ale,57,3.5964912280701755,0.6369472147564235
681,33242,1386,"Harmon Killer Brew, Version 9",Scotch Ale / Wee Heavy,1,3.0,
682,33272,1454,Pumpkin Ale,Pumpkin Ale,1,3.0,
683,33445,3403,Witches Cauldron,English Brown Ale,1,3.5,
684,33505,14,Pisser Mauvais,American Wild Ale,2,4.5,0.0
685,33584,163,Amstel (Pure Filtered),Euro Pale Lager,4,2.375,0.4787135538781691
686,33624,14879,Hoppin' To Heaven IPA,American IPA,155,3.8483870967741933,0.6146855218251989
687,33644,14879,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout,635,4.1716535433070865,0.4996682870951399
688,33662,14879,Bodacious Black & Tan,Black & Tan,97,3.9536082474226806,0.4899111007090348
689,33698,807,Autumn Fall,English Bitter,3,4.0,0.5
690,33706,1386,Mild Thing,Extra Special / Strong Bitter (ESB),2,4.0,0.0
691,33772,936,13th Anniversary Imperial India Pale Ale,American Double / Imperial IPA,1,3.5,
692,33783,7091,Foxy Lady,English Bitter,1,4.0,
693,33869,13905,La Trouille,Pumpkin Ale,7,3.142857142857143,0.8997354108424375
694,33880,3403,Blessed Thistle,Scottish Gruit / Ancient Herbed Ale,8,3.6875,0.2587745847533828
695,33927,14879,Gulden Fraug Belgian Style Ale,Belgian Strong Pale Ale,37,3.364864864864865,0.7036477244474821
696,34146,1199,Founders Double Trouble,American Double / Imperial IPA,857,4.108518086347725,0.5068546700057269
697,34152,5500,Black Forest Robust Porter,American Porter,1,3.0,
698,34326,3403,Winter Flurry,English Bitter,1,2.5,
699,34341,7402,Hopilicous,American Amber / Red Ale,2,3.75,0.3535533905932738
700,34342,7402,Autumn Bock,Bock,2,4.0,0.0
701,34343,7402,Christmas Ale,American Amber / Red Ale,3,4.166666666666667,0.28867513459481275
702,34361,394,Stoudt's Barrel Aged Old Abominable,English Barleywine,29,4.189655172413793,0.4312314820754687
703,34362,394,Stoudt's Barrel Aged  Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout,44,4.2272727272727275,0.4994711791222636
704,34368,11710,Help Henk De Winter Door!,Belgian Strong Pale Ale,1,3.0,
705,34393,5500,Black Forest No Fail Pale Ale,American Pale Ale (APA),1,4.0,
706,34416,5049,Wild Hare,English Bitter,3,3.6666666666666665,0.2886751345948129
707,34419,1199,Founders Peter Piper Peppered Pale,American Pale Ale (APA),4,3.25,0.5
708,34461,1199,Founders Amber,American Amber / Red Ale,1,3.5,
709,34569,850,The Tater Ale,Fruit / Vegetable Beer,1,3.5,
710,34590,365,Monk's Uncle Tripel,Tripel,71,3.612676056338028,0.4720561641720154
711,34636,395,Etrange De Leah,Dubbel,1,3.5,
712,34637,395,Darby Blonde Ale,American Blonde Ale,1,3.5,
713,34722,7091,Old Frostie,English Bitter,1,4.0,
714,34738,1463,Harboe Vib Pilsner HÃ¥ndbajer,Euro Pale Lager,1,3.5,
715,34808,13905,La RÃ©cidive,Milk / Sweet Stout,12,3.7083333333333335,0.8649312461728164
716,34982,10541,CucapÃ¡ Barleywine,American Barleywine,28,3.7857142857142856,0.5998236072282916
717,35036,1199,Founders Backwoods Bastard,Scotch Ale / Wee Heavy,778,3.9845758354755785,0.6180624330957641
718,35064,15527,Meta Export Lager,American Adjunct Lager,10,3.75,0.5400617248673217
719,35156,5510,Kiper Mocne,Euro Pale Lager,2,3.75,0.3535533905932738
720,35228,1454,Ankle Biter Ale '07,English Barleywine,1,4.0,
721,35351,3965,Espresso Stout,American Stout,3,4.166666666666667,1.0408329997330663
722,35378,395,Heine Brothers Coffee Stout,Oatmeal Stout,22,3.840909090909091,0.7774556125189589
723,35386,971,Festival Bock,Bock,1,4.0,
724,35571,11203,Ruby Red Ale,American Amber / Red Ale,1,3.5,
725,35572,11203,Woodstock Wheat,Hefeweizen,2,4.0,1.4142135623730951
726,35573,11203,Fat Boy Blue,Fruit / Vegetable Beer,2,2.75,0.3535533905932738
727,35643,12224,Aiko Pale,Euro Pale Lager,12,3.0833333333333335,0.9731236802019037
728,35649,3268,Barrel Aged Smoke (Smoked Porter),American Porter,81,4.012345679012346,0.7498971122843089
729,35707,2850,Spalter Premium Pils,German Pilsener,1,4.0,
730,35717,365,Pike Pale Heirloom Amber Ale,American Amber / Red Ale,23,3.5434782608695654,0.5623215571155337
731,35881,15636,Riverdog ESB,Extra Special / Strong Bitter (ESB),2,4.0,0.0
732,35882,15636,Devil's Hole Stout,American Stout,2,3.75,0.3535533905932738
733,35886,2850,Spalter Helles Vollbier,Munich Helles Lager,2,4.25,0.3535533905932738
734,35982,2430,Sakara King,American Malt Liquor,2,1.75,0.3535533905932738
735,36035,15636,Somethin' Lite,American Blonde Ale,1,3.0,
736,36036,15636,Big Aft Pale Ale,American Pale Ale (APA),2,4.25,0.3535533905932738
737,36037,15636,'Pooya Porter,American Porter,1,4.0,
738,36039,15636,Calapooia Barleywine,American Barleywine,1,5.0,
739,36083,13228,Best Bitter,English Bitter,1,2.5,
740,36167,395,RIP - Russian Imperial Porter,American Porter,22,3.727272727272727,0.335490853160131
741,36267,10541,CucapÃ¡ Light,Light Lager,2,2.75,0.3535533905932738
742,36268,10541,CucapÃ¡ TrigueÃ±a,American Blonde Ale,2,3.75,0.3535533905932738
743,36269,10541,CucapÃ¡ Obscura,American Brown Ale,50,3.45,0.6943650748294143
744,36270,10541,CucapÃ¡ Honey,American Blonde Ale,25,3.42,0.672061505121865
745,36299,4103,Breznak Schwarzbier,Schwarzbier,9,3.6666666666666665,0.7500000000000001
746,36348,5892,Schwarz Hacker,Schwarzbier,1,3.0,
747,36367,13670,Cleansing Ale,American Blonde Ale,9,2.611111111111111,0.8579691784155834
748,36376,13905,La DÃ©livrance,Scotch Ale / Wee Heavy,5,3.6,0.5477225575051661
749,36380,765,Trafalgar Maple Bock,Bock,11,2.0,1.1832159566199232
750,36391,14,Spring Training IPA,American IPA,14,4.25,0.4274252071325555
751,36470,1463,"Harboe Silver Beer 3,5%",Euro Pale Lager,1,2.0,
752,36484,1463,"Harbroe Classic Beer 2,8%",Euro Pale Lager,1,3.0,
753,36522,1199,Founders Bourbon Maple Porter,American Porter,4,4.25,0.6454972243679028
754,36580,1463,"Harboe Pilsner 2,8%",Euro Pale Lager,1,1.5,
755,36609,1463,"Harboe PÃ¥skebryg 2,8%",Euro Pale Lager,1,3.5,
756,36661,577,Tigh Dearg Ale,Scottish Ale,1,4.5,
757,36670,394,Smooth Hoperator,Doppelbock,175,4.071428571428571,0.44435891349962675
758,36732,8775,Steambock,Maibock / Helles Bock,1,3.0,
759,36757,8775,German Pilsener,German Pilsener,1,4.0,
760,36776,1199,Founders Braggot,Braggot,1,4.0,
761,36862,14879,Wild Frog Wheat Ale,Hefeweizen,60,3.775,0.6066370204465525
762,36943,16050,Helles Weissbier Resi,Hefeweizen,1,4.5,
763,36982,16041,O'Scura,Munich Dunkel Lager,1,3.5,
764,37045,807,Valiant,English Bitter,2,4.5,0.0
765,37046,807,Gemini Double Trouble,English Bitter,1,3.5,
766,37174,3268,Summer Brew,American Blonde Ale,1,3.5,
767,37175,1463,Harboe Dunkel,Munich Dunkel Lager,2,1.75,0.3535533905932738
768,37237,1463,Harboe Premium Traditional Pilsner 4.6%,Euro Pale Lager,1,1.5,
769,37403,1199,Founders Deca 10th Anniversary,American Barleywine,58,3.9310344827586206,0.6652283334556518
770,37506,13905,TÃ©mÃ©raire,Old Ale,7,3.5714285714285716,0.34503277967117707
771,37518,14879,Mean Manalishi Double I.P.A.,American Double / Imperial IPA,248,3.622983870967742,0.7972599633316062
772,37559,1386,J.T. Memorial Kolsch,KÃ¶lsch,1,3.0,
773,37619,3351,Stones Pale Ale,English Pale Ale,1,4.0,
774,37650,13831,Taps Vanilla Wheat,Hefeweizen,7,3.7857142857142856,0.9063269671749659
775,37681,13905,Le Rock 66,Light Lager,2,4.25,0.3535533905932738
776,37930,13614,Neder Keller Bier,Keller Bier / Zwickel Bier,1,4.0,
777,37952,2446,Blackwater Uber Pale Ale,American Black Ale,15,4.066666666666666,0.37161167647860344
778,38196,395,Weizenbock,Weizenbock,1,4.0,
779,38200,395,Drunkelweizen,Dunkelweizen,1,4.0,
780,38213,1199,Founders Charred Red's Rye,Rye Beer,1,4.5,
781,38226,850,Dixie Crystal Beer,Tripel,3,3.6666666666666665,0.2886751345948129
782,38233,1463,Harboe Sommarbrygg,Euro Pale Lager,1,2.0,
783,38261,6272,River Rock Bitter,English Bitter,5,3.9,0.5477225575051662
784,38414,1454,Extra Pale Ale,American Pale Ale (APA),1,3.5,
785,38468,16269,Monk In The Trunk,American Amber / Red Ale,28,3.2857142857142856,0.725572206231073
786,38540,1463,Harboe KrÃ¤ftÃ¶l,Euro Pale Lager,1,2.0,
787,38552,765,Trafalgar Smoked Oatmeal Stout,Smoked Beer,28,2.875,0.8779711460710614
788,38619,807,Spring Goddess,English Bitter,1,4.5,
789,38683,13905,1er Anniversaire,Dubbel,4,3.625,0.47871355387816905
790,38754,16321,LÃ¤ndlegold Premium,Euro Pale Lager,1,2.5,
791,38766,5319,Oak Aged Los Diablos Del Paso,American IPA,1,5.0,
792,38807,16319,Battin Extra,Maibock / Helles Bock,1,2.0,
793,38808,16319,Bofferding Lager Pils,Czech Pilsener,1,2.0,
794,38827,14338,NÃ¼a Bionda,Belgian Pale Ale,1,3.5,
795,38865,765,Trafalgar Peppermint Porter,English Porter,1,3.5,
796,38866,765,Trafalgar Black Bullet,American Strong Ale,6,2.5833333333333335,1.0684880283216405
797,38982,14879,Smashing Berry Ale,Fruit / Vegetable Beer,8,2.5,1.4392458342578487
798,39007,1454,Herr Kevin's Alt Bier,Altbier,1,4.0,
799,39008,1454,Monon Porter,American Porter,3,4.833333333333333,0.2886751345948129
800,39009,1454,Dual Citizenship Ale,American Pale Ale (APA),1,4.5,
801,39030,5514,Staropolskie Porter,Baltic Porter,2,3.75,1.0606601717798212
802,39215,395,Oktoberfest,MÃ¤rzen / Oktoberfest,5,3.9,0.8215838362577492
803,39289,14756,American Pale Ale,American Pale Ale (APA),24,3.625,0.7696696072652383
804,39299,3268,Goats Breath Bock,Bock,38,3.736842105263158,0.5293652765502002
805,39314,8802,Telford Porter,English Porter,1,4.5,
806,39360,395,Anvil Steam,California Common / Steam Beer,1,3.0,
807,39480,5246,Chattachoochee Brown Ale,American Brown Ale,1,4.0,
808,39550,15737,Grumpy's Original Draught,Dortmunder / Export Lager,1,4.5,
809,39606,2724,Leviathan Imperial Stout,American Double / Imperial Stout,8,3.9375,0.6232117273791123
810,39618,1199,Founders All Night Long DIPA,American Double / Imperial IPA,2,4.25,0.3535533905932738
811,39669,1199,Founders Vanilla Porter,American Porter,3,3.8333333333333335,0.28867513459481287
812,39677,10154,Santa's Stocking Filler,English Pale Ale,1,3.0,
813,39716,13228,Celt,Scottish Ale,2,3.0,0.7071067811865476
814,39886,1386,10 Year Clelebration Ale,American IPA,1,4.0,
815,40004,1413,Desert Edge ESB,Extra Special / Strong Bitter (ESB),1,3.5,
816,40028,395,Sheltowee Hop-A-Lot IPA,American Double / Imperial IPA,28,3.875,0.48352486626470037
817,40140,2446,Farmer Ted's Farmhouse Ale,Saison / Farmhouse Ale,1,3.0,
818,40153,14879,Silk Porter,American Porter,108,3.7916666666666665,0.5516542666440124
819,40176,12224,Lobster Lovers Beer,Euro Strong Lager,50,2.99,0.7921167714370386
820,40248,15636,Fresh Hop Rye,Rye Beer,1,4.5,
821,40268,14,Blackout Stout,Irish Dry Stout,1,4.0,
822,40302,394,Stoudt's Brewer's Reserve Scotch Style Ale,Scotch Ale / Wee Heavy,2,4.0,0.0
823,40303,394,Stoudt's Brewer's Reserve Abbey Double Ale,Dubbel,3,4.0,0.0
824,40308,14365,Kingpin Kolsch,KÃ¶lsch,3,4.166666666666667,0.28867513459481275
825,40319,5752,Freiherrn Pils,German Pilsener,1,3.0,
826,40336,395,Sheltowee Sunrise Golden Ale,American Blonde Ale,2,2.5,0.0
827,40342,13228,Strong,English Strong Ale,2,3.5,0.0
828,40448,15636,BourbonDog ESB,Extra Special / Strong Bitter (ESB),1,5.0,
829,40484,1199,Founders Ambrosia Tart,Fruit / Vegetable Beer,2,4.75,0.3535533905932738
830,40537,15636,Undertow,Russian Imperial Stout,1,4.5,
831,40595,10541,CucapÃ¡ La Migra Imperial Stout,American Double / Imperial Stout,12,3.7083333333333335,0.39648073054937966
832,40629,14365,Firkin - Twig & Berries Kolsch,KÃ¶lsch,1,3.5,
833,40631,14365,Centennial,American Strong Ale,1,4.5,
834,40632,14365,Yorkshire Porter,American Porter,1,4.5,
835,40765,16791,Otro Mundo Strong Red Ale,English Strong Ale,27,3.3333333333333335,0.6504436355879911
836,40766,16791,Otro Mundo Golden Ale,English Pale Ale,9,3.111111111111111,0.7406828681096325
837,40767,16791,Otro Mundo Nut Brown Ale,English Brown Ale,1,1.5,
838,40815,12224,Werewolf,Belgian Dark Ale,37,2.7972972972972974,0.7308619289299175
839,40980,13228,Keller,Keller Bier / Zwickel Bier,3,4.333333333333333,0.2886751345948129
840,41084,2724,Grey Whale Ale,American Pale Ale (APA),3,2.5,1.3228756555322954
841,41106,14,LuvBuzz  Espresso Stout,American Stout,3,4.333333333333333,0.2886751345948129
842,41116,14,Cherry Stout,Fruit / Vegetable Beer,1,3.5,
843,41130,11863,La Goule,Witbier,1,3.5,
844,41136,14,OM,Belgian Strong Pale Ale,3,4.333333333333333,0.2886751345948129
845,41240,395,Kick In The Baltic Porter,Baltic Porter,4,4.25,0.28867513459481275
846,41294,1,Pilsner Urquell 3.5%,Czech Pilsener,2,3.5,0.0
847,41315,765,Trafalgar Oak-Aged Rye,Rye Beer,18,3.0833333333333335,0.7122871199007257
848,41360,807,XB,English Bitter,2,4.5,0.7071067811865476
849,41476,2850,Spalter Premium Pils Nr.1,German Pilsener,2,4.0,0.7071067811865476
850,41491,3965,O'Houlihan's Irish Red Ale,Irish Red Ale,1,3.0,
851,41492,3965,C Street Wheat Ale,American Pale Wheat Ale,2,2.5,0.7071067811865476
852,41503,394,Stoudt's Birthday Beer,American Amber / Red Lager,2,4.0,0.7071067811865476
853,41508,5514,Zagloba Mocne,Euro Strong Lager,3,3.6666666666666665,0.2886751345948129
854,41516,14,Saison Noire,Saison / Farmhouse Ale,1,4.0,
855,41519,14484,Irish Porter,English Porter,2,3.75,0.3535533905932738
856,41532,395,Queen's Knickers,Old Ale,2,4.0,0.0
857,41557,6272,Habit Espresso Stout,English Stout,2,4.25,0.3535533905932738
858,41613,12224,"Zhiguly Grande 9,5",Euro Strong Lager,8,3.3125,0.8838834764831844
859,41647,5049,SPA,English Bitter,1,4.0,
860,41683,850,Slow-Vannah Pale Ale,American Pale Ale (APA),8,4.1875,0.258774584753383
861,41688,394,Brewers Reserve Imperial Pilsner,American Double / Imperial Pilsner,6,3.9166666666666665,0.2041241452319315
862,41767,1303,World's Biggest Liar,English Bitter,2,3.75,0.3535533905932738
863,41768,9816,PÃ¥ske Bryg,Euro Pale Lager,1,3.0,
864,41772,16517,Trippel Trouble,Tripel,3,4.333333333333333,0.5773502691896258
865,41778,10541,CucapÃ¡ Chupacabras Pale Ale,English Pale Ale,78,3.4294871794871793,0.6824533615878748
866,41788,15636,Chili Beer,Chile Beer,3,4.166666666666667,0.28867513459481275
867,41816,1199,Founders Barrel-Aged Porter,American Porter,8,4.5,0.26726124191242434
868,41843,14338,Seson,Saison / Farmhouse Ale,11,4.045454545454546,0.415604707296817
869,41866,395,Dubbel Dribbel,Dubbel,1,3.5,
870,41881,13905,Hoppy,American IPA,11,3.409090909090909,0.6640098575390961
871,42030,16517,Black Forest Bock,Bock,2,4.0,0.0
872,42195,1417,Tesco Finest Golden Ale,English Pale Ale,1,3.0,
873,42273,5321,Erik The Red,Irish Red Ale,1,4.5,
874,42331,16863,Wapping Magna 800,English Bitter,1,3.0,
875,42332,16863,Wapping Summer Ale,English Bitter,1,3.5,
876,42534,16517,Maple Moon Ale,English Pale Mild Ale,2,3.75,0.3535533905932738
877,42573,1463,"Harboe BjÃ¸rnebryg 2,8%",Euro Pale Lager,1,2.5,
878,42591,16386,The Big O,American Blonde Ale,11,3.772727272727273,0.7537783614444091
879,42626,16890,Livu No. 1 Turbo Bock Beer,Bock,2,2.5,0.0
880,42627,9816,Ãgte Fynsk Boghvedebryg,Belgian Pale Ale,1,3.5,
881,42830,9816,Havgassens Kabys Lundeborg,Belgian Strong Dark Ale,1,2.5,
882,42904,765,Trafalgar Dark Wheat,American Dark Wheat Ale,1,3.0,
883,42939,1199,Founders Dumbo Head Wheat Beer,American Pale Wheat Ale,6,4.166666666666667,0.752772652709081
884,42948,12224,Werewolf (Green Label),Euro Pale Lager,11,2.772727272727273,0.9582180431310078
885,42953,1463,SkÃ¦lskÃ¸r Original Black,Schwarzbier,1,2.0,
886,43091,16386,Hopdinger,American Pale Ale (APA),58,3.6724137931034484,0.7227610566913318
887,43108,16386,Belgian Style Dark,Belgian Strong Dark Ale,6,3.1666666666666665,0.9309493362512627
888,43114,13905,L'Accommodante,Belgian Pale Ale,5,3.2,0.27386127875258304
889,43146,17212,New Model Ale,English Pale Ale,1,3.0,
890,43151,394,Black Eye PA (Brewer's Reserve),American IPA,5,3.6,0.5477225575051661
891,43312,394,Stoudts Heifer-in-Wheat,Hefeweizen,75,3.8266666666666667,0.5165722087441861
892,43364,1454,Finneen's Auld Sod Stout,Irish Dry Stout,2,4.75,0.3535533905932738
893,43373,1199,Founders Solid Gold Extra Pale Ale,English Pale Ale,4,4.0,0.0
894,43396,16994,Steel Valley Stout,American Stout,3,3.8333333333333335,0.7637626158259733
895,43438,394,Brett's Organic Kolsch (Brewer's Reserve),KÃ¶lsch,4,4.25,0.28867513459481275
896,43514,12224,Gedimino,Euro Pale Lager,5,3.0,0.7071067811865476
897,43516,1454,Amarillo Lager,American Amber / Red Lager,2,4.5,0.7071067811865476
898,43837,16517,Dubbel Donker,Belgian Strong Dark Ale,1,4.5,
899,43893,7402,Polygamy Porter,American Porter,39,3.4871794871794872,0.8621208509677828
900,43904,2310,Silver State Saison,Saison / Farmhouse Ale,1,4.5,
901,43920,12003,Imperial Pilsener,American Double / Imperial Pilsner,1,4.0,
902,43922,12003,Double Barrel Oatmeal Stout,Oatmeal Stout,1,4.5,
903,43944,1454,Black Heart Lager,Euro Dark Lager,3,4.166666666666667,0.7637626158259733
904,44019,13905,La Public House LÃ©gÃ¨re,American Blonde Ale,1,4.0,
905,44081,850,Gene's American Brown Ale,American Brown Ale,1,5.0,
906,44082,2724,Orca Porter,American Porter,1,3.5,
907,44161,14,Petit Mort,Tripel,2,3.25,1.0606601717798212
908,44279,14,Berliner Kendall,Berliner Weissbier,6,3.9166666666666665,0.5845225972250062
909,44351,765,Elora Special Bitter,English Bitter,14,3.107142857142857,0.9235918893223227
910,44429,7732,LIDO GaiÂais,Euro Pale Lager,1,3.5,
911,44459,7732,LIDO Speci&#257;lais,Vienna Lager,2,3.75,0.3535533905932738
912,44537,16517,Middle Town Braun,Munich Dunkel Lager,3,4.166666666666667,0.28867513459481275
913,44579,14756,Dark Star Porter,English Porter,19,3.5789473684210527,0.5836465324610447
914,44596,395,Amber Ale - German Style Altbier,Altbier,8,3.125,0.44320263021395917
915,44684,13905,Blanche De Dunham,Hefeweizen,3,3.3333333333333335,0.7637626158259733
916,44686,13905,2e Anniversaire,American Double / Imperial Stout,1,3.5,
917,44687,10774,Porter Fume,Smoked Beer,2,3.75,0.3535533905932738
918,44704,12224,Lobster Lovers Beer (Blue Label),Euro Pale Lager,7,2.7142857142857144,0.6362090102803519
919,44909,394,PA Dutch Dunkel Brewers Reserve,Dunkelweizen,6,3.5833333333333335,0.5845225972250062
920,44914,1199,Founders Crystal Rye Persuasion,Rye Beer,4,4.25,0.28867513459481275
921,45116,2554,Matso's Smokey Bishop,Munich Dunkel Lager,1,3.5,
922,45132,14756,Altbier,Altbier,13,3.730769230769231,0.6650621717611762
923,45137,14756,Professor Gesser's Mind Numbing Ale,American Double / Imperial IPA,2,3.25,0.3535533905932738
924,45201,7402,Cowboy Coffee Stout,American Stout,1,4.0,
925,45260,16386,Night Train,American Porter,44,3.8636363636363638,0.4984118541139982
926,45318,1413,Radius,Cream Ale,1,4.0,
927,45344,1386,Bring Me A Shrubbery Ale,Scottish Gruit / Ancient Herbed Ale,1,3.5,
928,45347,1386,Harmon's Killer Brew,American Dark Wheat Ale,1,3.5,
929,45450,2310,Smoke Creek Rauchbock,Rauchbier,5,3.3,1.0954451150103321
930,45482,16386,Picnic Ants,Saison / Farmhouse Ale,17,3.3823529411764706,0.650226204983357
931,45555,13228,Whiskey Bock,Doppelbock,2,3.0,0.0
932,45628,8802,Honey Fayre,English Bitter,1,3.0,
933,45701,2618,Pirinsko Svetlo,Euro Pale Lager,1,3.5,
934,45726,14,Black Magic,Pumpkin Ale,1,4.5,
935,45727,14,Gourd Of The Rings,Pumpkin Ale,1,4.0,
936,45743,14,Spinal Pumpkin,Pumpkin Ale,3,3.3333333333333335,0.7637626158259733
937,45774,395,Jeffersons Reserve Big Fella Bourbon Barrel Stout,American Double / Imperial Stout,2,3.75,0.3535533905932738
938,45820,3268,Cocoa Cream Stout,Milk / Sweet Stout,10,3.55,0.7619419633774974
939,45855,8802,Celebration Ale,English Bitter,1,3.0,
940,45878,14,The Audacity Of Hops,Belgian IPA,29,4.086206896551724,0.535673233238214
941,45885,1386,T-Town Maple Brown,American Brown Ale,1,4.0,
942,45887,1386,One Hop Wonder #4 (Sterling),American IPA,1,3.0,
943,45922,395,Sheltowee 502 Amber Ale,American Amber / Red Ale,9,3.888888888888889,0.48591265790377497
944,45923,395,Sheltowee GloomSucker Black Ale,Schwarzbier,12,3.6666666666666665,0.4438126822992975
945,45991,365,Pike Auld Acquaintance Hoppy Holiday Ale,Winter Warmer,42,3.6904761904761907,0.4410682839726717
946,46078,807,Eastern Promise,Herbed / Spiced Beer,2,3.25,0.3535533905932738
947,46088,16386,Lupulin Maximus Imperial IPA,American Double / Imperial IPA,30,3.783333333333333,0.7153891313092495
948,46089,14,Up On Cripple Kriek,Flanders Red Ale,1,4.0,
949,46170,17285,1984 Golden Ale,Cream Ale,2,4.0,0.7071067811865476
950,46179,2804,MM Pils,German Pilsener,1,3.5,
951,46238,18012,LPA (Lauren's Pale Ale),English Pale Ale,7,3.357142857142857,1.1073348527841416
952,46242,18012,Lil's Pils,German Pilsener,3,4.0,0.0
953,46248,16994,Buckeye Brown,American Brown Ale,1,3.0,
954,46249,16994,Alt-Ernative Amber,Altbier,2,3.75,1.0606601717798212
955,46252,16994,Ohio Pumpkin Ale,Pumpkin Ale,1,4.0,
956,46254,16994,Cardinal Ale,Irish Red Ale,2,3.25,1.0606601717798212
957,46255,16994,Verich Gold,KÃ¶lsch,2,4.25,0.3535533905932738
958,46276,18636,Gullfoss,Euro Pale Lager,1,2.5,
959,46317,1199,Founders Nitro Expresso Porter,American Porter,5,4.3,0.447213595499958
960,46386,365,Pike Entire - Wood Aged Stout,American Double / Imperial Stout,45,3.577777777777778,0.852506701890183
961,46634,14338,Chiostro,Herbed / Spiced Beer,17,3.676470588235294,0.5847322162373836
962,46639,18816,Friar Mike's IPA,English India Pale Ale (IPA),2,4.25,0.3535533905932738
963,46650,18847,Orgemont Blonde,Belgian Pale Ale,1,4.0,
964,46670,16386,Dank Imperial Red,American Amber / Red Ale,20,3.95,0.48395302077349367
965,46683,16994,Twice Bitten,American Strong Ale,4,4.25,0.28867513459481275
966,46821,16890,L&#299;vu Sen&#269;u,Euro Pale Lager,1,2.5,
967,46824,14,Funky Bitch,American Wild Ale,1,3.0,
968,46825,14,Delilah,Belgian Pale Ale,1,3.0,
969,46856,14,Samson,Belgian Strong Dark Ale,1,3.5,
970,47046,2310,Red Nose Holiday Wassail,Winter Warmer,2,3.75,0.3535533905932738
971,47084,14,Darkest Night,Winter Warmer,5,3.8,0.27386127875258315
972,47237,17285,BrightSide Belgian White,Witbier,2,4.25,0.3535533905932738
973,47240,17285,HOPtimal Munition APA,American Pale Ale (APA),2,4.75,0.3535533905932738
974,47241,17285,Homeward Brown,American Brown Ale,2,4.0,0.7071067811865476
975,47245,2446,Hyper Monkey Java Stout,American Stout,5,4.0,0.7905694150420949
976,47421,6513,Schorschbock,Doppelbock,4,3.625,0.47871355387816905
977,47422,394,Brewer's Reserve Munich Dark Lager,Munich Dunkel Lager,3,4.0,0.5
978,47541,9020,Rye Saison,Saison / Farmhouse Ale,27,3.8703703703703702,0.42950312510264094
979,47569,14,Never Mind The Bollekes!,Belgian Pale Ale,2,4.5,0.7071067811865476
980,47570,14,CaCow! Chocolate Milk Stout,Milk / Sweet Stout,4,3.75,0.2886751345948129
981,47596,14,Sherry Cask Blunderbuss,American Barleywine,1,4.5,
982,47646,1497,Amber,American Amber / Red Ale,1,4.0,
983,47658,1199,Founders CBS Imperial Stout,American Double / Imperial Stout,482,4.58402489626556,0.42978259673928965
984,47659,1199,Founders Hand Of Doom,American Double / Imperial IPA,52,3.9615384615384617,0.7786750552245523
985,47693,394,Stoudt's Scrawny Dog,English Stout,7,4.0,0.40824829046386313
986,47694,14879,Outta Kilter,Scotch Ale / Wee Heavy,50,3.7,0.494871659305394
987,47695,14879,Barrel Aged B.O.R.I.S. Oatmeal Imperial Stout,Russian Imperial Stout,298,4.130872483221476,0.5377843720514459
988,47710,395,Old St. Matthews,Old Ale,2,4.5,0.7071067811865476
989,47712,395,Bourbon Barrel Rye Porter,American Porter,7,4.142857142857143,0.24397501823713344
990,47781,1386,Wet Dog Wheat Wine,Wheatwine,2,2.75,0.3535533905932738
991,47783,1386,Porter Porter,American Porter,3,4.166666666666667,1.0408329997330663
